img;id;x;y;area;area_ch;perimeter;radius_mean;radius_min;radius_max;radius_sd;diam_mean;diam_min;diam_max;major_axis;minor_axis;caliper;length;width;radius_ratio;theta;eccentricity;form_factor;narrow_factor;asp_ratio;rectangularity;pd_ratio;plw_ratio;solidity;convexity;elongation;circularity;circularity_haralick;circularity_norm;coverage;asm;con;cor;var;idm;sav;sva;sen;ent;dva;den;f12;f13;DGCI;A2;A3;A4;A5;A6;A7;A8;B2;B3;B4;B5;B6;B7;B8;C2;C3;C4;C5;C6;C7;C8;D1;D2;D3;D4;D5;D6;D7;D8
E32_3523;1;694.823506;614.8742303;939550;1118638;4773.099997;536.4092964;295.8347945;662.2529232;101.321796;1072.818593;591.6695891;1324.505846;394.5192308;377.297193;1287.641643;1291.415117;1103.384872;2.238590373;0.062494287;0.29223424;0.518237332;0.997078032;1.170412201;1.516606784;3.706854329;1.99311008;0.839905313;0.780024098;0.145600158;24.24829289;5.294115558;0.517078462;0.489348958;0.045028373;0.866116816;0.93609517;7.776614619;0.735033203;21.37669862;429.9710403;1.283647618;1.543853958;0.866116816;0.417588706;0.451520123;0.770542585;0.508886949;-0.004311505;-0.174589985;-0.017909835;-0.040906184;-0.01217301;0.006492927;-0.003193501;0.136596263;-0.013165002;0.132005398;-0.000789729;0.078631313;0.00114185;0.015915208;0.013670679;0.003972993;-0.045799387;-0.013498197;0.01186941;0.002733822;-0.011590034;-0.965428119;0.003911319;0.078698389;-0.014446194;0.107538144;0.002777188;0.003519999;-0.002887128
E32_3524;1;675.5846366;636.0983747;889394;1075143.5;4784.808584;517.1070931;224.3152199;653.8339715;110.5036451;1034.214186;448.6304398;1307.667943;388.0149819;359.2385133;1279.909762;1272.728664;1065.726777;2.91479986;0.027996574;0.37792379;0.488174311;1.005642285;1.19423542;1.525062028;3.738395256;2.046140585;0.82723283;0.768219483;0.162644162;25.74156468;4.679547836;0.487004365;0.463226042;0.0457492;0.886359764;0.937371818;8.076365157;0.730420658;21.18795217;423.4362888;1.287771567;1.554954506;0.886359764;0.421873995;0.447030259;0.769156217;0.497856887;0.015177956;-0.128595619;0.092365589;0.011634382;0.048820973;0.015877505;0.003741264;-0.184914884;-0.048942305;-0.135256183;0.034777521;-0.037925877;0.036091815;-0.002743961;-0.034091459;-0.057200391;-0.037459046;-0.078495601;-0.022182609;-0.006282904;-0.011255397;-0.937067537;0.042927072;0.116275717;0.025468974;0.080266808;-0.032145708;-0.005829226;-0.001934579
E32_3525;1;695.9475667;620.1564667;779080;987544;4759.810676;482.3781929;196.6872582;635.1267132;122.0006755;964.7563858;393.3745164;1270.253426;354.2283246;349.4160945;1203.039484;1189.759898;1195.829273;3.229119767;0.70854744;0.164273129;0.432128154;1.011161568;0.994924547;1.826192065;3.956487496;1.99523486;0.788906621;0.763602042;-0.005101345;29.08019416;3.953897721;0.430972233;0.405770833;0.045733111;0.999739495;0.925901593;7.746025594;0.718014915;20.31249532;388.3302068;1.277111319;1.561317761;0.999739495;0.437565742;0.423945113;0.753902526;0.490681911;-0.024035643;0.142752117;0.027660315;-0.01789974;-0.032936127;-0.002748706;0.022210624;-0.092052418;-0.072404413;0.071729247;0.103271558;-0.003091502;-0.004474693;0.019528111;0.09282534;-0.185731395;-0.168606836;0.05513172;0.055860357;0.001013571;0.014879912;-0.970114412;0.123629293;-0.189549913;-0.030309719;0.024334031;-0.031891578;0.003387765;0.003916159
E32_3526;1;735.1766574;599.5643034;918812;1101582;4777.710171;530.3973718;276.7952839;691.5967551;105.1984444;1060.794744;553.5905677;1383.19351;387.3347545;377.3025652;1299.576854;1300.601176;1238.201622;2.498585761;-0.866749067;0.226120084;0.505821076;0.999212424;1.050395309;1.752705109;3.676358312;1.881875258;0.834084072;0.804996866;0.04797747;24.84350931;5.041874665;0.504669671;0.478547917;0.052570607;0.823259913;0.940236755;7.887677495;0.748812007;21.74004887;446.2653999;1.257423308;1.50037354;0.823259913;0.407408616;0.458759088;0.768650888;0.466642022;0.021699754;-0.119770496;-0.027275047;0.009869744;0.008327897;-0.014825013;-0.021061454;-0.01939958;-0.015551716;0.091570233;0.085766177;0.001585227;-0.008671091;0.010179486;0.031217809;-0.15535132;-0.097339262;0.08452443;0.061641099;-0.016939354;-0.00022418;0.968645589;-0.090929358;0.114572624;-0.003182301;-0.020204105;0.028437817;-0.008548478;-0.007906351
E32_3527;1;722.4821411;621.8277702;896875;1124097.5;4779.058367;526.7303258;252.1153358;704.4688312;118.5272008;1053.460652;504.2306715;1408.937662;389.536163;373.833889;1332.780927;1255.871695;1237.60185;2.794232366;0.69651335;0.281061301;0.493465862;1.061239721;1.014762297;1.732983006;3.58577938;1.916626858;0.797862285;0.656933329;0.014547541;25.46553185;4.443961574;0.492306303;0.467122396;0.051953001;0.872292691;0.930004579;7.231069647;0.74659675;24.18205347;549.3358106;1.262982272;1.511547224;0.872292691;0.411721928;0.455218018;0.768038172;0.486601077;-0.15487691;0.010372395;0.004665896;0.03974447;0.049686859;0.010909372;-0.004096641;-0.034975407;-0.143954772;-0.13102176;-0.05330425;-0.013293332;-0.002093958;0.004498424;0.116728306;-0.155890027;0.020690146;0.040981051;-0.037769291;-0.000522106;-0.015156944;-0.955031415;-0.026754053;0.025679173;0.128956897;-0.046950252;0.006386853;0.012260072;0.002216807
E32_3528;1;708.021085;604.3065228;915502;1160005.5;5255.079795;524.3117909;230.5859521;681.9950064;124.3148513;1048.623582;461.1719043;1363.990013;392.0945807;369.6153292;1316.109798;1315.426485;1121.903056;2.957660691;-0.024680085;0.333729721;0.416591622;1.000519461;1.172495679;1.61199101;3.99288859;2.156080951;0.78922212;0.720578643;0.147118392;30.16472236;4.217611857;0.415552307;0.476823958;0.027268614;1.919160654;0.88551835;9.381957529;0.62394859;23.85876806;538.8008651;1.337840109;1.76357709;1.919160654;0.547021892;0.325722901;0.704787492;0.537729856;-0.01119839;0.249249351;0.025289151;0.05708326;0.02184204;-0.002097231;0.002112163;0.164163023;-0.031521374;0.167756109;-0.007652414;0.07407187;0.006562081;0.003526646;0.010099037;-0.00654746;-0.080292599;-0.022576019;0.001195663;0.002668644;-0.030539169;0.966442319;0.017974825;-0.140361092;0.016429491;-0.126717954;0.003088078;-0.0087664;0.010483069
E32_3529;1;699.30628;590.5652743;760118;891782.5;4275.806491;474.5049797;202.4375785;585.0769193;103.4752215;949.0099594;404.875157;1170.153839;351.7982059;334.8093758;1146.844802;1128.596424;1045.005257;2.890159641;-0.355736527;0.307002854;0.522462106;1.016169091;1.079991145;1.551586985;3.728321813;1.967152735;0.852358058;0.74191871;0.074066482;24.05221446;4.585687017;0.521147905;0.395894792;0.055738647;1.13819489;0.914099798;7.625100222;0.714755589;19.32645032;352.9620001;1.226732256;1.516603177;1.13819489;0.449424188;0.391294128;0.722552395;0.511687584;0.027689179;-0.125008884;-0.046104524;-0.002809349;0.017662118;0.011603603;0.006843751;0.036650484;0.084192087;0.022061772;-0.087030605;-0.030083416;-0.001192224;0.00830176;-0.108509905;0.058884959;0.131724106;0.034004557;-0.045769203;-0.028152217;0.016090276;0.938239305;-0.12296742;0.12464616;0.075507578;-0.020550267;0.002066665;0.013927899;-0.015630301
E32_3530;1;778.0412976;575.2527138;738599;870709;3923.588237;485.2913257;288.8098353;588.9227742;79.27332063;970.5826514;577.6196705;1177.845548;353.8997691;341.386966;1152.0855;1035.222283;1101.382639;2.039136838;-0.216005868;0.263559696;0.602908951;1.112887077;0.939929726;1.543700777;3.405639804;1.836365814;0.848273074;0.71198796;-0.063909325;20.8428994;6.121748425;0.601501264;0.384686979;0.045035103;1.041455652;0.910432886;6.813828368;0.707843389;23.81565668;531.3502313;1.251606216;1.548705361;1.041455652;0.44322569;0.395750413;0.731033151;0.465543891;0.004643546;-0.02757198;0.010760709;0.036005797;-0.01211638;0.000423314;0.00524029;-0.053104475;-0.010453976;0.041039311;-0.068210122;0.007836002;-0.001472333;0.007298439;0.043994706;0.079715075;-0.096160678;-0.013676881;0.055949307;-0.015775905;-0.010828948;0.97708254;0.108147839;0.100127802;-0.072701456;-0.018379624;0.010724018;-0.003030918;0.007534686
E32_3531;1;752.099261;634.1408925;828882;1115080.5;5252.937659;502.8952764;180.5116732;716.8555543;133.1067722;1005.790553;361.0233464;1433.711109;391.8219287;342.1882076;1378.496645;1385.480127;1092.802379;3.97124209;-0.118480247;0.487136542;0.377483592;0.994959522;1.267823125;1.826624271;3.810627816;2.119587919;0.743338261;0.709740392;0.211246443;33.2898459;3.778134412;0.376442974;0.431709375;0.044957115;1.154691092;0.899639506;6.752717238;0.710889443;23.25572609;506.1866498;1.248216642;1.551214493;1.154691092;0.454462186;0.391485714;0.728171788;0.506217636;-0.07134654;0.194837295;-0.176884206;0.042760099;-0.076333979;0.01268933;0.005816307;-0.198211928;-0.161393072;-0.08731681;-0.019404163;-0.004416227;0.003648294;-0.002844625;-0.006367257;-0.054738121;-0.020404157;-0.113241703;0.001255692;-0.001986322;-0.010066578;0.884501094;-0.055749896;-0.161064427;-0.082876432;-0.042697483;-0.006321586;0.003573719;-0.012572987
E32_3532;1;741.6728184;641.2414981;949195;1195072.5;5077.301008;537.7700841;230.812959;696.3350959;126.1035156;1075.540168;461.625918;1392.670192;399.1340212;381.8209884;1348.379768;1308.742312;1293.995874;3.016880416;-0.564398428;0.291327067;0.462699983;1.030286678;1.011396047;1.78415094;3.765482935;1.950753647;0.794257252;0.751985672;0.011267641;27.15878773;4.26451302;0.46160026;0.494372396;0.05310831;0.863458795;0.922398623;6.56342446;0.740237468;23.89709038;535.3694063;1.225981733;1.479614027;0.863458795;0.414785433;0.429536048;0.74499406;0.484939003;0.125934476;-0.051740756;-0.020554746;-0.063916131;-0.058205119;-0.006726525;0.012658005;-0.006730045;-0.167289465;-0.119071227;-0.041590757;0.003905426;0.001005467;0.002848756;0.137506656;-0.176663029;0.028988576;0.042091259;-0.040689541;-0.004351517;-0.015870972;0.950847678;0.049609941;-0.034024151;-0.120655908;0.073252154;-0.005470613;-0.002393742;0.004238696
E32_3533;1;719.3016654;559.6976618;578473;691711;3513.816593;433.8270641;283.8855596;559.3176006;66.64841637;867.6541281;567.7711193;1118.635201;327.1995035;292.5525478;1088.390555;1088.247735;865.1195157;1.97022209;0.201977769;0.447846197;0.588755231;1.000131239;1.257916062;1.627499215;3.228451935;1.79885098;0.836292903;0.798620918;0.205034398;21.34396428;6.50918788;0.587167502;0.301288021;0.083143098;0.356121889;0.976249296;8.497080772;0.852895697;15.7432686;240.7951526;1.211821616;1.324682602;0.356121889;0.291403825;0.627807952;0.838189384;0.48544882;0.030777346;-0.036860627;0.058866134;0.021713198;0.021426917;0.022765182;0.005846572;-0.114649177;-0.012711007;-0.081116676;0.040387101;-0.008915821;0.030973044;-0.002421822;0.076860945;-0.024028169;-0.041460797;-0.049218476;-0.003728279;-0.001590551;-0.006372021;-0.869178304;0.048103615;0.044849608;0.008115342;0.050893194;-0.019562089;-0.006082953;0.000463608
E32_3534;1;744.3278555;516.7808046;812725;1036128;5104.594514;488.8936921;173.8408554;672.8190201;122.730806;977.7873843;347.6817107;1345.63804;380.3413024;330.7823714;1316;1319.349963;1079.346636;3.870315863;0.043733124;0.493582831;0.391950285;0.997460899;1.222359823;1.752174407;3.878871211;2.128070101;0.784386678;0.679233946;0.181910284;32.06113402;3.983463549;0.390884475;0.423294271;0.059731399;0.63004268;0.951205085;7.45602799;0.793884112;20.4021907;391.1620514;1.271901048;1.468672017;0.63004268;0.367746056;0.530705988;0.808711472;0.350859582;0.008252259;-0.174406343;0.1163925;-0.004803169;0.05473789;0.004762914;0.000412095;-0.216863086;-0.091747689;-0.148789555;0.0231423;-0.056950151;0.025012088;-0.014558239;-0.060018799;-0.042964678;-0.003703527;-0.097563078;-0.013434391;-0.00462136;-0.003864202;-0.871138375;0.024241959;0.192808532;0.051726757;0.096366276;-0.038658;0.009754654;0.006872507
E32_3535;1;814.0890121;530.6183246;594274;688985.5;3525.993216;429.014324;237.3603785;509.9171923;72.20251611;858.0286479;474.720757;1019.834385;315.5721323;299.4646441;1003.803268;924.5847414;978.6837593;2.148282689;-0.077796865;0.315402992;0.600666829;1.085680114;0.944722677;1.522658017;3.51263373;1.852598945;0.862534843;0.775802268;-0.058511692;20.92070015;5.94181958;0.599068821;0.309517708;0.065918996;0.390479567;0.973835574;8.462031995;0.84351347;17.45340399;291.1501607;1.276491046;1.401991306;0.390479567;0.303302188;0.629132015;0.850849;0.332252663;0.000464827;-0.095336469;0.047615195;0.070176136;-0.030136522;0.014016423;0.011629002;0.010272725;-0.012174314;-0.006343293;0.013495329;-0.011495372;-0.000601943;0.001069752;-0.002097038;-0.007538333;0.021996431;-0.014786828;-0.005610839;0.010259466;-0.001911891;0.949708489;0.133833854;0.066138522;-0.101868874;0.065177828;0.015033035;-0.049242371;-0.00245571
E32_3536;1;782.1414432;546.7995088;673409;750827.5;3537.840979;463.269214;323.462668;549.057217;57.33480644;926.538428;646.9253359;1098.114434;337.7900975;322.1838612;1057.865776;974.9973966;1016.697264;1.697436123;1.445484158;0.300445412;0.676101912;1.084993437;0.958984971;1.472028419;3.344319345;1.776296864;0.896889099;0.856654356;-0.042769209;18.58650359;8.080069382;0.674535674;0.350733854;0.097601296;0.555840602;0.944195811;5.980276709;0.80596174;19.81356597;369.2177564;1.109221821;1.280434054;0.555840602;0.349393643;0.485473594;0.74839858;0.477859534;0.015990911;0.023171087;0.005570254;-0.020402336;0.021370601;-0.004763698;0.000372725;0.037574844;0.010010003;-0.02835781;0.056183717;-0.01695966;-0.002017722;0.003196172;-0.045368671;-0.043862027;0.081350905;-0.006875867;-0.049599098;0.020352166;0.010628829;-0.969106375;-0.060001144;-0.059955574;0.048307908;0.009364094;-0.011667946;0.000544855;-0.00524544
E32_3537;1;875.8530999;526.0714876;798148;928061;4141.463346;497.3964808;280.5836325;603.5973652;81.07167282;994.7929617;561.1672649;1207.19473;357.0943004;355.6089886;1160.155593;1151.039372;1137.315096;2.151220867;0.811761178;0.091112984;0.584770762;1.00791999;1.012067259;1.640165051;3.569748205;1.80979975;0.860016745;0.837755434;0.011923377;21.48939626;6.135268505;0.583419737;0.415702083;0.054734901;0.39828709;0.979012277;10.488573;0.838559045;20.3220356;397.9698341;1.33746741;1.469558143;0.39828709;0.307497776;0.639554395;0.865437482;0.465607912;-3.48E-05;0.074982178;-0.041904968;-0.020748142;-0.000255102;-0.002902946;-0.012645345;0.023870132;-0.034258395;-0.019132394;0.085659307;-0.026536481;0.002956902;0.008455868;-0.046194805;-0.054492307;0.09696258;-0.022358707;-0.05259327;0.030250387;0.020116213;-0.994001354;-0.124406762;-0.072935379;0.060453105;0.014757456;-0.012474622;-0.003365817;-0.005058771
E32_3538;1;758.2374648;480.8322855;620071;704052;3499.431816;444.5405122;309.7137379;532.5241944;57.90158404;889.0810243;619.4274758;1065.048389;327.542695;306.0777107;1044.323705;1024.77847;911.5181771;1.719407728;-0.197962417;0.356050785;0.636291633;1.019072644;1.124254563;1.506447169;3.350907196;1.807280833;0.880717617;0.803241089;0.110521733;19.74938844;7.67751901;0.634695442;0.322953646;0.072307357;0.411415659;0.970086107;7.876665375;0.835129636;17.3045742;285.5689807;1.227455835;1.357995926;0.411415659;0.310907901;0.599253867;0.82899882;0.475269705;-0.052295969;0.047703955;-0.058186674;-0.002887144;-0.012417616;-0.006946438;-0.00452555;-0.099696622;-0.017777803;-0.059767802;0.038737625;-0.008108529;0.03963387;-0.001282429;0.040889814;-0.020418047;-0.037581941;-0.057813793;-0.011434465;0.004004499;-0.004287264;0.92130913;-0.029874535;-0.036153308;0.000108534;-0.037408211;0.024295499;0.0055001;0.003587147
E32_3539;1;781.4250218;506.7200477;813532;1016002;4311.19336;514.427242;290.4315906;660.026213;101.6264802;1028.854484;580.8631813;1320.052426;384.6855224;356.33923;1257.916134;1146.076721;1253.771914;2.272570321;-1.435525075;0.376754672;0.550033956;1.097584578;0.914103042;1.766272013;3.42725023;1.796443867;0.800718896;0.816152895;-0.093968572;22.84653607;5.061940951;0.548754763;0.423714583;0.069060388;0.332183431;0.982383525;10.42820362;0.862416591;19.4364903;366.7200563;1.288779006;1.394510279;0.332183431;0.280704192;0.67141692;0.869446095;0.395872921;0.095229237;-0.052507074;0.036600588;0.036822391;-0.007413494;0.00915404;0.003810579;0.064763914;-0.021103068;-0.007211126;0.06581573;-0.001442241;0.019393961;-0.002303497;-0.083171359;-0.031571201;0.094073478;-0.031273121;-0.027710273;0.016955388;0.021601286;0.946270004;0.145517277;0.069219031;-0.099339777;0.007073985;0.012845039;-0.008947473;-0.000168732
E32_3540;1;828.880631;526.6580278;939797;1076243.5;4648.690835;534.3537663;302.379528;654.1593342;90.71012968;1068.707533;604.759056;1308.318668;408.7926914;355.8775157;1295.711388;1290.127149;1077.263412;2.163371768;-0.032029614;0.492066822;0.546490467;1.00432844;1.197596739;1.478837212;3.587751778;1.963634945;0.873219676;0.80434224;0.164994386;22.99467489;5.890783843;0.54529636;0.489477604;0.082760127;0.405116075;0.960217184;6.091596215;0.839863689;21.95848623;451.9867731;1.173263005;1.302389759;0.405116075;0.307071011;0.58224396;0.810567658;0.42635421;0.030409493;0.093040723;0.058060661;-0.007779867;0.034707099;-0.027437602;0.004048105;0.141801326;-0.028633723;0.109160091;0.018599785;0.049006209;0.031716585;0.004523796;0.050370357;-0.02054846;0.024350312;-0.063358145;0.041668769;0.000152714;0.009958327;0.87495352;0.004659342;-0.083609015;0.011432006;-0.079360938;-0.037643983;0.0049653;-0.006480992
E32_3541;1;813.1217461;521.9813471;818989;945442;4259.113057;497.1818712;236.3133774;612.3841061;94.98652621;994.3637423;472.6267549;1224.768212;372.2113106;343.0286369;1170.984201;1173.452286;1045.70372;2.591406855;-0.074912676;0.388149343;0.567348088;0.997896732;1.122165163;1.498290478;3.637207959;1.919249051;0.86624986;0.741981788;0.108865582;22.1493134;5.234235749;0.566016292;0.426556771;0.084744855;0.246177612;0.982611073;8.078574065;0.887565034;21.69743529;447.5364906;1.216508258;1.297231189;0.246177612;0.24420668;0.698767459;0.867109556;0.349950006;0.015422698;0.007729825;-0.010430763;-0.088508644;0.008638039;-0.019459487;0.007230267;-0.180403301;-0.008234873;-0.075129968;0.019466236;0.038214653;0.005846231;0.017721453;-0.07205455;-0.028439032;-0.127202897;-0.00096994;-0.047939001;0.008142998;-0.003105473;0.921582213;-0.020609784;-0.129823611;0.017407813;-0.005718622;0.010882759;0.037944502;-0.000588862
E32_3542;1;801.5135901;547.7146431;707467;809889.5;3855.029796;465.8010526;251.8285041;571.0661495;81.73841709;931.6021052;503.6570082;1142.132299;347.3428362;320.9405065;1104.124087;1021.721546;1013.54172;2.267678758;0.501541842;0.382422202;0.59821951;1.080650684;1.008070537;1.463753663;3.49148238;1.894118496;0.873535217;0.806269591;0.008005925;21.00628684;5.698679632;0.596758771;0.368472396;0.097704042;0.263277575;0.975592797;6.39344004;0.884086961;18.2934511;315.4387765;1.143282179;1.228957642;0.263277575;0.251180637;0.667345454;0.841439112;0.37544542;0.114235705;-0.066938107;0.096630189;-0.071547498;0.016646605;-0.034344236;0.006051232;-0.050642138;-0.050739811;0.030329617;-0.007059854;0.009731776;-0.018956275;-0.001622679;-0.09580824;-0.092523271;-0.014771741;0.011701303;0.041931225;0.006809414;-0.00018842;-0.927043411;0.033095842;0.012833215;-0.081135622;-0.053460799;-0.004110965;0.021419619;0.012009748
E32_3543;1;799.2715034;525.5938212;887736;1120966;4630.639103;544.3489285;352.4241254;691.6512467;91.85313367;1088.697857;704.8482509;1383.302493;393.4708765;387.2096758;1334.408108;1291.512417;1218.035447;1.96255363;1.078343635;0.177685874;0.520249686;1.033213534;1.060324164;1.772044734;3.470182078;1.845208521;0.791938382;0.797280074;0.05689219;24.1544992;5.926296761;0.519066469;0.4623625;0.095335915;0.261045543;0.982259102;8.357168128;0.884360828;21.66612719;447.8767113;1.203745013;1.287298734;0.261045543;0.250285629;0.691028528;0.862136364;0.40240555;0.087596807;-0.043216627;0.09880336;-0.018080457;0.01424192;-0.012286935;0.017619065;-0.081411416;-0.035582809;-0.049517869;0.051541733;0.004095268;0.045516143;0.014808211;0.098047007;-0.000159562;-0.041688502;-0.077199164;-0.001288871;0.023408035;-0.006027161;-0.97286213;0.098685752;0.015133746;0.00080318;0.003552701;-0.00920133;-0.004218323;-0.003665848
E32_3544;1;788.670259;512.1632919;784443;929854;4021.980156;506.6782248;345.7155335;643.3474567;77.63295352;1013.35645;691.4310671;1286.694913;369.1976122;355.5855729;1216.345757;1092.467125;1204.245454;1.860915679;1.38126258;0.269033751;0.609384508;1.113393464;0.907179779;1.677111745;3.306609271;1.751190024;0.843619536;0.842912967;-0.102317339;20.62141466;6.526586995;0.608024654;0.408564063;0.078287357;0.317778068;0.981782767;9.721908179;0.866064993;19.91241223;382.2771908;1.265499989;1.367106781;0.317778068;0.275542569;0.671389256;0.865452689;0.442237264;0.062353594;0.04465774;-0.037246237;0.052170716;-0.020793049;0.007547186;0.00559431;0.090286126;-0.024760899;0.050519954;-0.016376235;-0.024311133;-0.014895855;-0.003589794;-0.101739473;-0.04992256;0.048281646;0.039966356;0.015773076;-0.011496146;-0.012310139;-0.983959622;0.054784985;0.010545523;-0.093496218;-0.000149331;0.014131952;-0.012665132;0.010548262
E32_3545;1;762.8110902;517.1884965;780233;963873.5;4220.222797;507.618432;348.982043;685.6050452;81.29353411;1015.236864;697.964086;1371.21009;386.950317;338.4564601;1301.584419;1328.981638;1016.573819;1.964585454;-0.14263899;0.484706631;0.550507729;0.979384802;1.307314445;1.731544217;3.242373476;1.799242386;0.809476555;0.800013905;0.235073089;22.8268741;6.244265766;0.549203133;0.406371354;0.075073576;0.289841881;0.980226775;8.329150504;0.872472354;21.26929192;429.8194428;1.249484658;1.343370298;0.289841881;0.264833647;0.677895148;0.864829798;0.449860554;0.044617078;0.045340109;0.040421076;-0.020150377;0.017189408;-0.02053996;0.015089418;0.108227847;-0.00407424;0.117881588;0.019198616;0.041089435;0.012035778;0.017242943;-0.078045134;-0.002256682;-0.008453881;-0.04342292;0.003978706;0.005927586;-0.001580555;0.855920827;0.017007028;-0.029773206;0.001159477;-0.084216185;0.005745053;0.011741376;-0.002449543
E32_3546;1;751.6352941;483.5238287;663884;792683;3756.901946;457.9547731;280.7068453;563.0815297;74.51278264;915.9095462;561.4136906;1126.163059;334.7049636;321.3185679;1084.443175;1057.204699;1018.023249;2.005941569;1.229707473;0.279981532;0.591074666;1.025764619;1.038487775;1.621155146;3.464360358;1.810356279;0.837515123;0.818113019;0.037061366;21.26020846;6.145989412;0.589614973;0.345772917;0.069896981;0.304130585;0.985163803;11.24961411;0.867742508;18.3113652;329.7822678;1.308778874;1.410341568;0.304130585;0.271603669;0.684005868;0.877051245;0.314944889;0.014744525;0.046757115;-0.028144034;0.014959568;0.013876967;0.001842667;-0.004232378;0.037868395;-0.03183758;-0.028712446;0.083305831;-0.031991872;0.014228247;3.91E-05;-0.086632138;-0.056012524;0.113946893;-0.012076137;-0.039409925;0.013959498;0.005691396;-0.959790834;-0.09832407;-0.06745991;0.022118598;0.032731996;0.016554383;-0.011201662;-0.020302199
E32_3547;1;754.470595;522.1717302;795877;917847;4068.433908;493.2835148;263.9017833;600.8411467;89.06838107;986.5670297;527.8035667;1201.682293;355.7948215;353.0858943;1184.817285;1163.929263;1089.759561;2.276760464;-0.158258664;0.123164521;0.604228614;1.017946127;1.068060611;1.593717424;3.433807017;1.805233209;0.867112928;0.850459437;0.063723547;20.79737757;5.538256213;0.60285826;0.414519271;0.117421103;0.240968235;0.970429029;5.074405158;0.892122037;19.94867625;372.0754985;1.080214577;1.157298672;0.240968235;0.239970857;0.667351128;0.828450067;0.352850134;-0.020998726;0.020140732;-0.037206897;-0.065412359;0.007878697;-0.025870305;0.005605776;-0.168570739;0.000413998;-0.103686823;0.041358412;0.002495578;0.017490796;0.007964823;-0.003499643;-0.030258651;-0.080215709;-0.022731211;-0.034781782;0.014004825;-0.009207512;0.983853678;-0.024736033;-0.094666865;0.012343287;-0.032068924;0.025390472;0.026890739;-0.001336257
E32_3548;1;772.0889113;492.1033291;642362;718160;3530.326261;446.7121362;263.0921155;525.471937;66.16512531;893.4242724;526.1842309;1050.943874;325.0900015;313.4400083;1035.961389;1034.029131;930.8945683;1.997292606;-1.106105294;0.265307715;0.647679303;1.001868669;1.11079081;1.49848855;3.407777836;1.796673459;0.894455275;0.865278367;0.099740481;19.40214942;6.751474196;0.646111431;0.334563542;0.068740355;0.296949893;0.981920033;9.21212496;0.869404488;20.27204691;393.2212389;1.280741295;1.377887916;0.296949893;0.268547116;0.681260394;0.871339118;0.352140974;-0.013501453;-0.058505204;0.054109677;-0.007763922;-0.001000024;0.002754905;0.004327643;0.072137778;-0.030854183;-0.001117798;0.070760812;-0.025608805;0.007724318;0.012023929;-0.037032217;-0.06367317;0.09780102;-0.008898455;-0.043174466;0.021467514;0.007388118;0.966836839;0.084663437;0.041171862;-0.020811762;-0.018760888;-0.019823393;0.018627953;0.007909747
E32_3549;1;786.6244573;534.8801191;760863;848627.5;3697.362841;492.6520921;313.5720613;577.5846089;72.87474301;985.3041843;627.1441226;1155.169218;375.7709196;326.8201163;1139;1092.44242;1056.020347;1.841951756;1.438023543;0.493523737;0.69941056;1.04261788;1.034489935;1.516227526;3.246148236;1.720934101;0.896580655;0.862229574;0.033340039;17.96708734;6.76025838;0.697920942;0.396282813;0.067251372;0.299972186;0.982276354;9.462485015;0.867717619;18.80591106;341.2555755;1.264371571;1.361676027;0.299972186;0.269839284;0.674561985;0.866066232;0.426003707;-0.028293642;0.06196326;-0.017502665;-0.033184296;0.017982736;-0.010605384;0.002237989;0.030593646;-0.016999006;-0.00129453;0.03503115;-0.008761615;0.005714622;0.002380492;-0.025916728;-0.010429276;0.041320797;-0.027335192;-0.016532199;0.019947116;0.008590664;-0.886649247;-0.106585898;-0.042214004;0.077540306;-0.032857544;-0.011987657;0.014731233;0.001584301
E32_3550;1;756.9802835;566.4689147;903711;1077599.5;4969.239174;516.9922857;247.0421603;692.8526788;109.9425362;1033.984571;494.0843206;1385.705358;396.0175911;350.0509059;1330.647962;1334.751371;1160.694827;2.80459286;-0.234649948;0.467623649;0.459896;0.996925713;1.149958921;1.714308018;3.73445067;1.991322905;0.838633463;0.721104871;0.13040372;27.32437469;4.702386387;0.458803143;0.470682813;0.059451981;0.450533778;0.970547067;8.648368731;0.832575035;22.15291124;464.8324713;1.303701902;1.452810028;0.450533778;0.321275907;0.610020847;0.848989432;0.331741173;-0.063121023;0.142340334;-0.126667876;0.019214703;-0.068684471;-0.000724922;-0.009787265;-0.150032969;-0.069306362;-0.121074412;0.008515771;-0.042176018;0.022709624;-0.003518171;-0.026867224;-0.058452444;-0.018091974;-0.081840938;-0.021779884;-0.015051349;-0.002577268;0.884235364;-0.000250933;-0.174205852;-0.038315039;-0.054640601;0.032861365;-0.007946846;-0.007898208
